;Departure;Destination;Fleet;Aircraft;ID;Airline;FlightNumber;STD;ATD;STA;ATA
169;EDDM;LLBG;A321;D-AIDA;AGUIJ7;DLH;LH680;31.08.2019 20:55;31.08.2019 21:27;01.09.2019 00:35;01.09.2019 00:48
170;EDDM;LPPT;A320;CS-TNU;6J1I1S;TAP;TP551;01.09.2019 17:45;01.09.2019 18:36;01.09.2019 21:00;01.09.2019 21:39
171;EDDM;EHAM;A319;D-AILS;VZWK7U;DLH;LH2308;01.09.2019 17:10;01.09.2019 18:02;01.09.2019 18:40;01.09.2019 19:01
172;EDDM;EHAM;B737;PH-BGQ;3ZOUFW;KLM;KL1800;01.09.2019 18:50;01.09.2019 19:12;01.09.2019 20:20;01.09.2019 20:13
173;EDDM;KORD;B772;N224UA;VDPEHV;UAL;UA953;01.09.2019 09:30;01.09.2019 09:47;01.09.2019 19:05;01.09.2019 18:47
174;EDDM;EHAM;A320;D-AIZF;OMWSY7;DLH;LH2302;01.09.2019 06:50;01.09.2019 07:07;01.09.2019 08:20;01.09.2019 08:13
175;EDDM;LKPR;E195;I-ADJQ;8Z3CU9;DLA;LH1690;01.09.2019 09:45;01.09.2019 10:31;01.09.2019 10:35;01.09.2019 11:07
176;EDDM;EHAM;A320;D-AIPF;UYYBUQ;DLH;LH2306;01.09.2019 13:15;01.09.2019 14:00;01.09.2019 14:45;01.09.2019 15:05
177;EDDM;LHDC;CRJ9;D-ACNI;OMX12K;DLH;LH1686;01.09.2019 09:05;01.09.2019 09:28;01.09.2019 10:30;01.09.2019 10:38
178;EDDM;EDDT;A319;OE-LQB;5BK0PB;EZY;U25576;01.09.2019 16:45;01.09.2019 16:45;01.09.2019 18:05;01.09.2019 17:48
179;EDDM;EBBR;A319;D-AIBE;7SI9QZ;DLH;LH2286;01.09.2019 09:25;01.09.2019 09:33;01.09.2019 10:45;01.09.2019 10:33
180;EDDM;KDFW;B789;N831AA;X43POW;AAL;AA25;31.08.2019 08:55;31.08.2019 15:54;31.08.2019 19:55;01.09.2019 02:01
181;EDDM;LIPZ;E195;I-ADJN;648QKX;DLA;EN8206;01.09.2019 19:50;01.09.2019 20:00;01.09.2019 20:50;01.09.2019 20:43
182;EDDM;EDDT;A320;OE-IZS;G5DD5R;EZY;U25586;01.09.2019 18:30;01.09.2019 18:47;01.09.2019 19:50;01.09.2019 19:39
183;EDDM;WSSS;A359;D-AIXB;S8128U;DLH;LH790;31.08.2019 19:55;31.08.2019 20:13;01.09.2019 08:05;01.09.2019 07:53
184;EDDM;ESSA;A320;D-AIPK;HEHGBU;DLH;LH2414;01.09.2019 06:50;01.09.2019 07:03;01.09.2019 09:00;01.09.2019 08:50
185;EDDM;HEGN;B738;9H-TJA;X7QJBU;CAI;XR742;01.09.2019 07:55;01.09.2019 08:30;01.09.2019 12:15;01.09.2019 12:20
186;EDDM;LGKO;B763;D-ABUB;W4IKHX;CFG;DE1608;01.09.2019 12:55;01.09.2019 13:58;01.09.2019 15:35;01.09.2019 16:16
187;EDDM;LSGG;BCS3;HB-JCS;I8MDY3;SWR;LX1129;01.09.2019 05:20;01.09.2019 05:28;01.09.2019 06:30;01.09.2019 06:13
188;EDDM;EGBB;A320;D-AIPY;3HUUL2;DLH;LH2510;01.09.2019 13:55;01.09.2019 14:31;01.09.2019 15:50;01.09.2019 16:06
189;EDDM;LTAI;A320;LZ-MDO;F0K73A;VAW;8Q2814;01.09.2019 09:10;01.09.2019 09:36;01.09.2019 12:20;01.09.2019 12:02
190;EDDM;LICC;A320;D-ABNI;DAMTBH;EWG;EW1900;01.09.2019 04:10;01.09.2019 04:18;01.09.2019 06:35;01.09.2019 06:09
191;EDDM;LEMG;A320;D-AIZA;VRPZFQ;DLH;LH1838;01.09.2019 12:30;01.09.2019 13:39;01.09.2019 15:30;01.09.2019 16:20
192;EDDM;LOWW;A319;OE-LDC;06TOLP;AUA;OS116;01.09.2019 17:15;01.09.2019 18:18;01.09.2019 18:20;01.09.2019 18:56
193;EDDM;KCLT;A359;D-AIXN;FZYJX8;DLH;LH428;01.09.2019 10:45;01.09.2019 10:59;01.09.2019 20:25;01.09.2019 20:11
194;EDDM;UUEE;A320;VP-BAD;PTYV7W;AFL;SU2321;01.09.2019 08:10;01.09.2019 08:43;01.09.2019 11:15;01.09.2019 11:42
195;EDDM;RKSI;A359;D-AIXC;UJEKE5;DLH;LH718;01.09.2019 10:20;01.09.2019 10:37;01.09.2019 20:40;01.09.2019 20:30
196;EDDM;LIRF;A320;D-AIPS;K0E69J;DLH;LH1840;01.09.2019 04:30;01.09.2019 04:38;01.09.2019 06:00;01.09.2019 05:43
197;EDDM;LDDU;A319;9A-CTL;ZRO7XM;CTN;OU4433;01.09.2019 19:55;01.09.2019 21:07;01.09.2019 21:25;01.09.2019 22:21
198;EDDM;EDDN;CRJ9;D-ACNR;YJ8Z9K;DLH;LH2162;01.09.2019 17:05;01.09.2019 17:19;01.09.2019 17:40;01.09.2019 17:41
199;EDDM;LFMN;A320;D-ABHN;PMXU00;EWG;EW1880;01.09.2019 17:00;01.09.2019 17:19;01.09.2019 18:30;01.09.2019 18:25
200;EDDM;EKCH;E195;I-ADJS;6ZZFCH;DLA;LH2442;01.09.2019 08:35;01.09.2019 08:49;01.09.2019 10:05;01.09.2019 09:58
201;EDDM;ESSA;A320;D-AIPH;0F6387;DLH;LH2418;01.09.2019 13:30;01.09.2019 14:16;01.09.2019 15:40;01.09.2019 16:04
202;EDDM;LMML;E195;D-AEBC;U66PDT;DLH;LH2576;01.09.2019 04:00;01.09.2019 04:22;01.09.2019 06:10;01.09.2019 06:23
203;EDDM;LEPA;B738;EI-DYN;NMNQOI;RYR;OE284;01.09.2019 13:35;01.09.2019 14:55;01.09.2019 15:45;01.09.2019 16:42
204;EDDM;EDDG;A320;D-AIPH;VZL9SS;DLH;LH2136;01.09.2019 08:50;01.09.2019 09:14;01.09.2019 10:00;01.09.2019 10:18
205;EDDM;LGSA;A320;D-ABHN;ZVCBKA;EWG;EW1930;01.09.2019 09:40;01.09.2019 10:15;01.09.2019 12:30;01.09.2019 12:34
206;EDDM;EBBR;CRJ9;D-ACNJ;GAILVO;DLH;LH2284;01.09.2019 05:45;01.09.2019 06:03;01.09.2019 07:05;01.09.2019 07:00
207;EDDM;LPFR;A320;D-AIZH;LYBKWP;DLH;LH1798;01.09.2019 08:40;01.09.2019 08:54;01.09.2019 11:50;01.09.2019 12:04
208;EDDM;UGTB;A320;D-AIZE;0YTWGS;DLH;LH2556;31.08.2019 20:15;31.08.2019 20:41;01.09.2019 00:05;01.09.2019 00:06
209;EDDM;EGLC;E190;EI-GHJ;B5NA76;STK;BA3294;01.09.2019 10:00;01.09.2019 11:05;01.09.2019 11:55;01.09.2019 12:36
210;EDDM;EGPF;A320;D-AIUR;2NVPJB;DLH;LH2518;01.09.2019 06:35;01.09.2019 06:46;01.09.2019 08:50;01.09.2019 08:43
211;EDDM;LIPZ;E195;I-ADJN;KYY58Y;DLA;EN8200;01.09.2019 06:05;01.09.2019 06:30;01.09.2019 07:05;01.09.2019 07:15
212;EDDM;ESSA;A319;D-AILT;WBGDJR;DLH;LH2416;01.09.2019 10:25;01.09.2019 10:35;01.09.2019 12:35;01.09.2019 12:21
213;EDDM;LIMJ;E195;I-ADJK;SO6E6V;DLA;LH1946;01.09.2019 20:05;01.09.2019 20:42;01.09.2019 21:15;01.09.2019 21:36
214;EDDM;EDDF;A321;D-AIRS;IE5Y2A;DLH;LH99;01.09.2019 07:00;01.09.2019 07:21;01.09.2019 08:00;01.09.2019 08:00
215;EDDM;LHBP;A320;D-AIUR;VK5HQT;DLH;LH1678;01.09.2019 12:35;01.09.2019 12:51;01.09.2019 13:50;01.09.2019 13:46
216;EDDM;EKCH;A320;D-AIUY;6XFUTR;DLH;LH2444;01.09.2019 15:15;01.09.2019 15:24;01.09.2019 16:45;01.09.2019 16:32
217;EDDM;EDDH;A320;D-AIPZ;FKUBD9;DLH;LH2084;01.09.2019 18:15;01.09.2019 18:28;01.09.2019 19:30;01.09.2019 19:25
218;EDDM;UGTB;A320;D-AIZJ;551ZLD;DLH;LH2556;01.09.2019 20:15;01.09.2019 20:42;02.09.2019 00:05;02.09.2019 00:10
219;EDDM;EDDT;A319;D-AILY;PVZEKD;DLH;LH2048;01.09.2019 16:00;01.09.2019 17:02;01.09.2019 17:05;01.09.2019 17:52
220;EDDM;LFPG;A320;D-AIUU;XPYQN0;DLH;LH2234;01.09.2019 13:35;01.09.2019 13:55;01.09.2019 15:10;01.09.2019 15:06
221;EDDM;EDDV;A319;D-AILW;FXWQ43;DLH;LH2094;01.09.2019 09:10;01.09.2019 09:31;01.09.2019 10:15;01.09.2019 10:14
222;EDDM;EDDH;A320;D-AIWA;0UQKJB;DLH;LH2068;01.09.2019 09:15;01.09.2019 09:39;01.09.2019 10:30;01.09.2019 10:32
223;EDDM;EGLL;A320;D-AIPH;HALDD9;DLH;LH2484;01.09.2019 19:40;01.09.2019 20:33;01.09.2019 21:40;01.09.2019 21:59
224;EDDM;LEBB;A321;D-AIRW;A7717D;DLH;LH1892;01.09.2019 09:45;01.09.2019 10:56;01.09.2019 11:55;01.09.2019 12:45
225;EDDM;LIPQ;CRJ9;D-ACNX;BA94D7;DLH;LH1938;01.09.2019 19:55;01.09.2019 20:20;01.09.2019 20:50;01.09.2019 20:57
226;EDDM;ELLX;BCS3;YL-AAO;04FSFO;BTI;LH2322;01.09.2019 16:45;01.09.2019 17:45;01.09.2019 17:50;01.09.2019 18:31
227;EDDM;EDDT;A319;D-AKNS;BQ4B4J;EWG;EW8177;01.09.2019 18:45;01.09.2019 19:04;01.09.2019 19:55;01.09.2019 19:53
228;EDDM;LTBJ;A321;D-AIDT;89ZY1U;DLH;LH2646;01.09.2019 20:55;01.09.2019 21:09;01.09.2019 23:25;01.09.2019 23:20
229;EDDM;EDDT;A320;D-AIZD;ODQCG1;DLH;LH2044;01.09.2019 14:00;01.09.2019 14:50;01.09.2019 15:05;01.09.2019 15:56
230;EDDM;EDDL;A319;D-AILB;UO50UL;DLH;LH2004;01.09.2019 05:30;01.09.2019 05:43;01.09.2019 06:40;01.09.2019 06:32
231;EDDM;LICA;A320;D-AIUZ;UW9BS5;DLH;LH1962;01.09.2019 06:45;01.09.2019 06:56;01.09.2019 08:40;01.09.2019 08:29
232;EDDM;LTBJ;B738;TC-SNR;8F9Q3M;SXS;XQ977;01.09.2019 12:20;01.09.2019 12:49;01.09.2019 15:00;01.09.2019 14:59
233;EDDM;UUEE;A320;VQ-BSH;EL27R9;AFL;SU2327;01.09.2019 15:35;01.09.2019 16:08;01.09.2019 18:40;01.09.2019 19:02
234;EDDM;LFMN;A319;D-AIBA;XIXP1Z;DLH;LH2276;01.09.2019 19:20;01.09.2019 19:39;01.09.2019 20:45;01.09.2019 20:46
235;EDDM;UUDD;A321;D-AIDF;IH5DJ7;DLH;LH2530;01.09.2019 18:00;01.09.2019 18:30;01.09.2019 21:05;01.09.2019 21:17
236;EDDM;LEBB;A320;D-AIPT;0HB0CJ;DLH;LH1828;01.09.2019 19:15;01.09.2019 19:31;01.09.2019 21:25;01.09.2019 21:19
237;EDDM;EDDH;A321;D-AIDD;E5F968;DLH;LH2058;01.09.2019 04:20;01.09.2019 04:26;01.09.2019 05:30;01.09.2019 05:22
238;EDDM;EDDL;A320;D-AIPF;UXOX1W;DLH;LH2022;01.09.2019 17:30;01.09.2019 18:43;01.09.2019 18:40;01.09.2019 19:31
239;EDDM;LFMN;A319;D-AILP;S0QWEU;DLH;LH2272;01.09.2019 09:30;01.09.2019 09:51;01.09.2019 10:55;01.09.2019 10:57
240;EDDM;KSFO;B789;N29971;QTC58L;UAL;UA195;01.09.2019 09:55;01.09.2019 10:18;01.09.2019 21:30;01.09.2019 21:14
241;EDDM;LEPA;A320;OE-IQD;2HND2U;EWG;EW1786;01.09.2019 08:15;01.09.2019 08:45;01.09.2019 10:30;01.09.2019 10:32
242;EDDM;EDDS;CRJ9;D-ACNJ;DGP6GC;DLH;LH2146;01.09.2019 09:50;01.09.2019 09:59;01.09.2019 10:35;01.09.2019 10:30
243;EDDM;LIMC;A319;D-AILA;MILM9Y;DLH;LH1856;01.09.2019 08:40;01.09.2019 08:59;01.09.2019 09:45;01.09.2019 09:46
244;EDDM;LHBP;A320;D-AIPS;5WPT1L;DLH;LH1676;01.09.2019 09:30;01.09.2019 09:48;01.09.2019 10:45;01.09.2019 10:45
245;EDDM;EIDW;A321;D-AIRX;L5S37W;DLH;LH2516;01.09.2019 13:40;01.09.2019 14:05;01.09.2019 16:05;01.09.2019 16:18
246;EDDM;EDDS;CRJ9;S5-AAN;15V388;ADR;LH2150;01.09.2019 17:30;01.09.2019 18:11;01.09.2019 18:15;01.09.2019 18:37
247;EDDM;CYUL;A359;D-AIXF;2DB28R;DLH;LH474;01.09.2019 14:40;01.09.2019 15:20;01.09.2019 22:55;01.09.2019 22:56
248;EDDM;EGLL;A319;G-EUPT;FCH7OG;BAW;BA953;01.09.2019 14:25;01.09.2019 14:48;01.09.2019 16:25;01.09.2019 16:15
249;EDDM;EDDK;CRJ9;D-ACNR;G8AMFI;DLH;LH2198;01.09.2019 11:25;01.09.2019 11:33;01.09.2019 12:30;01.09.2019 12:15
250;EDDM;RJTT;B789;JA891A;U5CQ2S;ANA;NH218;01.09.2019 19:25;01.09.2019 20:10;02.09.2019 06:50;02.09.2019 06:53
251;EDDM;LEMD;E195;EC-LLR;L08U5W;AEA;UX1518;01.09.2019 17:25;01.09.2019 18:40;01.09.2019 20:10;01.09.2019 20:52
252;EDDM;LLBG;A321;D-AIDB;E6FH5Z;DLH;LH688;01.09.2019 09:25;01.09.2019 09:59;01.09.2019 13:05;01.09.2019 13:25
253;EDDM;LFPG;A320;D-AIUY;43FBTV;DLH;LH2240;01.09.2019 20:15;01.09.2019 20:47;01.09.2019 21:50;01.09.2019 21:52
254;EDDM;EDDW;A319;D-AILB;GAUVLC;DLH;LH2118;01.09.2019 19:40;01.09.2019 20:10;01.09.2019 20:50;01.09.2019 21:05
255;EDDM;EDDF;B763;D-ABUB;TMIPXE;;;01.09.2019 19:00;01.09.2019 21:21;01.09.2019 19:50;01.09.2019 21:55
256;EDDM;EPWA;E195;D-AEMC;LSYLMX;DLH;LH1612;01.09.2019 09:05;01.09.2019 09:21;01.09.2019 10:35;01.09.2019 10:33
257;EDDM;LEBL;A320;EC-JYX;KOYUOZ;VLG;VY1817;01.09.2019 18:30;01.09.2019 19:23;01.09.2019 20:40;01.09.2019 21:06
258;EDDM;OMAA;B789;A6-BLJ;DW9ZWL;ETD;EY4;01.09.2019 20:35;01.09.2019 21:17;02.09.2019 02:35;02.09.2019 02:33
259;EDDM;LEMD;B738;EC-MPG;7H4YNM;AEA;UX1516;01.09.2019 08:40;01.09.2019 10:30;01.09.2019 11:25;01.09.2019 12:38
260;EDDM;LIRF;A321;D-AIDD;9BFTV8;DLH;LH1844;01.09.2019 10:55;01.09.2019 11:08;01.09.2019 12:25;01.09.2019 12:13
261;EDDM;EPPO;CRJ9;D-ACKI;0VQOHX;DLH;LH1640;01.09.2019 20:15;01.09.2019 21:14;01.09.2019 21:30;01.09.2019 22:13
262;EDDM;EDDP;CRJ9;D-ACKB;SJO72E;DLH;LH2172;01.09.2019 20:05;01.09.2019 20:15;01.09.2019 21:00;01.09.2019 20:52
263;EDDM;EDDH;A320;D-AIPF;F980OB;DLH;LH2060;01.09.2019 05:15;01.09.2019 05:24;01.09.2019 06:30;01.09.2019 06:19
264;EDDM;ZSPD;A346;D-AIHV;GLEMVF;DLH;LH726;01.09.2019 20:20;01.09.2019 21:15;02.09.2019 07:15;02.09.2019 07:48
265;EDDM;EDDT;A320;D-AIPK;AI9A29;DLH;LH2050;01.09.2019 17:00;01.09.2019 17:38;01.09.2019 18:05;01.09.2019 18:22
266;EDDM;LIRQ;E195;I-ADJP;1FRGRK;DLA;EN8196;01.09.2019 12:55;01.09.2019 13:03;01.09.2019 14:05;01.09.2019 13:58
267;EDDM;LRTR;CRJ9;S5-AAV;CZ6QCR;ADR;LH1662;01.09.2019 17:40;01.09.2019 20:50;01.09.2019 19:05;01.09.2019 21:59
268;EDDM;LIRF;A321;D-AIRX;F9HZS0;DLH;LH1842;01.09.2019 07:45;01.09.2019 07:59;01.09.2019 09:15;01.09.2019 09:04
269;EDDM;LYBE;A320;D-AIZB;G1UZHX;DLH;LH1722;01.09.2019 08:50;01.09.2019 10:03;01.09.2019 10:20;01.09.2019 11:09
270;EDDM;LIPX;E195;I-ADJU;Q5H93U;DLA;EN8208;01.09.2019 09:45;01.09.2019 10:00;01.09.2019 10:40;01.09.2019 10:42
271;EDDM;LDPL;CRJ9;D-ACKF;18UQFP;DLH;LH1718;01.09.2019 06:40;01.09.2019 06:53;01.09.2019 07:40;01.09.2019 07:37
272;EDDM;EGLL;A320;D-AIWF;0SS0W7;DLH;LH2478;01.09.2019 14:05;01.09.2019 14:27;01.09.2019 16:05;01.09.2019 15:59
273;EDDM;LFPG;A320;D-AIUR;45YXH2;DLH;LH2238;01.09.2019 17:00;01.09.2019 18:05;01.09.2019 18:35;01.09.2019 19:17
274;EDDM;UUDD;A321;VQ-BQH;GZ3U9L;SBI;S7796;01.09.2019 11:50;01.09.2019 12:15;01.09.2019 14:55;01.09.2019 15:05
275;EDDM;LIPZ;E195;I-ADJU;UGNEH0;DLA;EN8236;01.09.2019 16:40;01.09.2019 16:40;01.09.2019 17:40;01.09.2019 17:46
276;EDDM;ENGM;A320;D-AIPM;QEMKF8;DLH;LH2452;01.09.2019 06:55;01.09.2019 07:09;01.09.2019 09:05;01.09.2019 08:52
277;EDDM;LIPE;E195;I-ADJP;VGLBN0;DLA;EN8244;01.09.2019 16:45;01.09.2019 17:29;01.09.2019 17:45;01.09.2019 18:20
278;EDDM;LGIR;A320;D-AICE;EJI2XH;CFG;DE1600;01.09.2019 03:55;01.09.2019 04:22;01.09.2019 06:40;01.09.2019 06:43
279;EDDM;LFSB;CRJ9;D-ACKD;4S16YA;DLH;LH2396;01.09.2019 09:50;01.09.2019 10:04;01.09.2019 10:45;01.09.2019 10:43
280;EDDM;EFHK;A320;OH-LXC;PRP69Z;FIN;AY1406;01.09.2019 16:50;01.09.2019 16:54;01.09.2019 19:15;01.09.2019 19:00
281;EDDM;LIPY;CRJ9;D-ACKF;IY7G5L;DLH;LH1960;01.09.2019 20:20;01.09.2019 21:09;01.09.2019 21:30;01.09.2019 22:03
282;EDDM;LFPG;A320;F-GKXN;TQ98P0;AFR;AF1823;01.09.2019 16:10;01.09.2019 16:30;01.09.2019 17:50;01.09.2019 17:39
283;EDDM;UKBB;A320;D-AIUT;SLJBH7;DLH;LH2546;01.09.2019 17:25;01.09.2019 18:10;01.09.2019 19:35;01.09.2019 20:06
284;EDDM;LGIR;B738;D-ATUN;SZX4G2;TUI;X34282;01.09.2019 03:50;01.09.2019 04:15;01.09.2019 06:35;01.09.2019 06:49
285;EDDM;EDDT;A319;D-AKNO;WKB0EA;EWG;EW8171;01.09.2019 06:45;01.09.2019 06:55;01.09.2019 07:55;01.09.2019 07:45
286;EDDM;EDDT;A319;D-AKNS;ZXP4DV;EWG;EW8175;01.09.2019 14:45;01.09.2019 14:53;01.09.2019 15:55;01.09.2019 15:45
287;EDDM;EIDW;B738;EI-EVI;M3IG7M;RYR;FR8997;01.09.2019 19:10;01.09.2019 20:07;01.09.2019 21:40;01.09.2019 22:17
288;EDDM;LFPG;A318;F-GUGK;5IF3O4;AFR;AF1723;01.09.2019 10:25;01.09.2019 11:05;01.09.2019 12:05;01.09.2019 12:17
289;EDDM;EIDW;A320;EI-CVC;HZYMVS;EIN;EI353;01.09.2019 09:25;01.09.2019 09:58;01.09.2019 12:10;01.09.2019 12:04
290;EDDM;EDDH;A320;D-AIQS;KBHMXG;DLH;LH2074;01.09.2019 13:15;01.09.2019 13:34;01.09.2019 14:30;01.09.2019 14:27
291;EDDM;LTFJ;B738;TC-IZK;JPBI20;PGT;PC1020;01.09.2019 10:35;01.09.2019 11:19;01.09.2019 13:15;01.09.2019 13:26
292;EDDM;LIBR;A320;OE-IQC;F77612;EWG;EW1846;01.09.2019 04:00;01.09.2019 04:10;01.09.2019 05:50;01.09.2019 05:31
293;EDDM;MMMX;A346;D-AIHX;CZ1VG4;DLH;LH520;31.08.2019 20:30;31.08.2019 20:51;01.09.2019 09:05;01.09.2019 08:57
294;EDDM;UUDD;A320;D-AIUD;0PDC6K;DLH;LH2526;01.09.2019 05:35;01.09.2019 05:56;01.09.2019 08:40;01.09.2019 08:50
295;EDDM;EIDW;A320;D-AIUT;FSCIMK;DLH;LH2514;01.09.2019 06:20;01.09.2019 06:42;01.09.2019 08:45;01.09.2019 08:52
296;EDDM;LTFJ;B738;TC-JFU;H1CZJZ;THY;TK1640;01.09.2019 11:00;01.09.2019 11:17;01.09.2019 13:35;01.09.2019 13:32
297;EDDM;ESSA;B738;LN-NID;B8WZW3;NAX;DY4502;01.09.2019 19:20;01.09.2019 19:45;01.09.2019 21:30;01.09.2019 21:26
298;EDDM;LFPG;A318;F-GUGQ;LL6HQM;AFR;AF1123;01.09.2019 05:15;01.09.2019 05:47;01.09.2019 07:00;01.09.2019 06:58
299;EDDM;KDEN;A359;D-AIXE;RSISBQ;DLH;LH480;01.09.2019 09:50;01.09.2019 10:20;01.09.2019 20:25;01.09.2019 20:00
300;EDDM;LICC;A321;D-AIRE;IT9GOO;DLH;LH1964;01.09.2019 10:40;01.09.2019 11:28;01.09.2019 12:45;01.09.2019 13:20
301;EDDM;LIPY;CRJ9;D-ACKB;DU249V;DLH;LH1958;01.09.2019 12:20;01.09.2019 12:30;01.09.2019 13:30;01.09.2019 13:22
302;EDDM;LGRP;A320;SX-SOF;1QFLE5;CAI;XR9272;01.09.2019 08:00;01.09.2019 09:12;01.09.2019 10:45;01.09.2019 11:38
303;EDDM;LROP;BCS3;YL-AAP;VYLHT7;BTI;LH1656;01.09.2019 19:30;01.09.2019 19:46;01.09.2019 21:25;01.09.2019 21:31
304;EDDM;EKAH;CRJ9;EI-FPX;BU1TY1;SAS;SK644;01.09.2019 10:20;01.09.2019 10:28;01.09.2019 12:00;01.09.2019 11:43
305;EDDM;BKPR;A320;OE-IQC;RUB6MY;EWG;EW5708;01.09.2019 16:15;01.09.2019 16:41;01.09.2019 18:15;01.09.2019 18:10
306;EDDM;EGGW;A319;G-EZBV;3X0DJO;EZY;U22072;01.09.2019 19:40;01.09.2019 21:35;01.09.2019 21:45;01.09.2019 23:02
307;EDDM;KSFO;A346;D-AIHT;NS8IH5;DLH;LH458;01.09.2019 14:10;01.09.2019 14:40;02.09.2019 02:05;02.09.2019 01:59
308;EDDM;LMML;A320;9H-AHS;9YYETD;AMC;KM307;01.09.2019 10:10;01.09.2019 10:53;01.09.2019 12:20;01.09.2019 12:54
309;EDDM;EDDT;A319;D-AILA;TNWZUE;DLH;LH2040;01.09.2019 12:10;01.09.2019 12:39;01.09.2019 13:15;01.09.2019 13:25
310;EDDM;LIMF;E195;I-ADJM;94DEII;DLA;EN8256;01.09.2019 13:15;01.09.2019 13:31;01.09.2019 14:25;01.09.2019 14:32
311;EDDM;EGLL;A20N;G-TTNH;1A6ZYD;BAW;BA893;01.09.2019 17:40;01.09.2019 18:04;01.09.2019 19:45;01.09.2019 19:36
312;EDDM;LFLL;BCS3;YL-AAP;5I3FNS;BTI;LH2248;01.09.2019 08:40;01.09.2019 08:54;01.09.2019 10:00;01.09.2019 09:54
313;EDDM;OMAA;B77W;A6-ETS;CKGC9L;ETD;EY6;01.09.2019 10:10;01.09.2019 10:46;01.09.2019 16:15;01.09.2019 16:13
314;EDDM;OMDB;B77W;A6-EPX;A8CJ20;UAE;EK54;01.09.2019 08:35;01.09.2019 12:39;01.09.2019 14:30;01.09.2019 18:02
315;EDDM;ENGM;B738;LN-DYQ;2LJ61I;NAX;DY1157;01.09.2019 14:30;01.09.2019 14:52;01.09.2019 16:45;01.09.2019 16:36
316;EDDM;EPWA;E195;D-AEBC;72VRM4;DLH;LH1616;01.09.2019 17:10;01.09.2019 18:14;01.09.2019 18:40;01.09.2019 19:32
317;EDDM;LKPR;CRJ9;D-ACKF;5KWI44;DLH;LH1694;01.09.2019 17:15;01.09.2019 17:43;01.09.2019 18:05;01.09.2019 18:26
318;EDDM;EDDL;A321;D-AIRA;5GM9SO;DLH;LH2024;01.09.2019 19:00;01.09.2019 19:40;01.09.2019 20:10;01.09.2019 20:32
319;EDDM;EKCH;A319;D-AIBE;9CEFDV;DLH;LH2440;01.09.2019 04:30;01.09.2019 05:17;01.09.2019 06:00;01.09.2019 06:24
320;EDDM;ENGM;A320;D-AIQS;N6Q0KN;DLH;LH2456;01.09.2019 17:20;01.09.2019 18:03;01.09.2019 19:30;01.09.2019 19:43
321;EDDM;LROP;B733;YR-BGD;YKMZXI;ROT;RO312;01.09.2019 17:50;01.09.2019 18:58;01.09.2019 19:50;01.09.2019 20:33
322;EDDM;LEMD;A321;D-AIDC;LSZ1HR;DLH;LH1806;01.09.2019 17:05;01.09.2019 18:17;01.09.2019 19:45;01.09.2019 20:29
323;EDDM;LIMC;A319;D-AILY;QEVZ04;DLH;LH1864;01.09.2019 20:20;01.09.2019 21:53;01.09.2019 21:25;01.09.2019 22:39
324;EDDM;BIKF;B752;TF-FIC;ISK15M;ICE;FI531;01.09.2019 15:25;01.09.2019 15:41;01.09.2019 19:20;01.09.2019 19:14
325;EDDM;EDDH;A319;D-AGWH;GRMLIG;EWG;EW1978;01.09.2019 17:00;01.09.2019 18:58;01.09.2019 18:20;01.09.2019 20:00
326;EDDM;LDZA;A319;D-AILS;KEN2K2;DLH;LH1714;01.09.2019 13:35;01.09.2019 13:45;01.09.2019 14:35;01.09.2019 14:34
327;EDDM;LFML;E195;D-AEBB;YSU3Y7;DLH;LH2262;01.09.2019 09:30;01.09.2019 09:45;01.09.2019 11:05;01.09.2019 11:00
328;EDDM;LFBO;A320;D-AIPS;INKRU5;DLH;LH2222;01.09.2019 18:40;01.09.2019 19:17;01.09.2019 20:25;01.09.2019 20:43
329;EDDM;KSFO;A346;D-AIHV;SOF929;DLH;LH458;31.08.2019 14:10;31.08.2019 14:38;01.09.2019 02:05;01.09.2019 01:41
330;EDDM;EDDH;A320;D-AIPT;GSM44E;DLH;LH2210;01.09.2019 06:45;01.09.2019 07:12;01.09.2019 08:00;01.09.2019 08:06
331;EDDM;EIDW;B738;EI-DWD;ZL0FEB;RYR;FR8995;01.09.2019 08:15;01.09.2019 08:44;01.09.2019 10:45;01.09.2019 11:00
332;EDDM;LBWN;B738;D-ASXZ;IVW03M;SXS;XG3213;01.09.2019 10:40;01.09.2019 12:54;01.09.2019 12:55;01.09.2019 14:45
333;EDDM;EPKK;CRJ9;D-ACNJ;5ARNS0;DLH;LH1624;01.09.2019 12:40;01.09.2019 12:55;01.09.2019 13:55;01.09.2019 13:51
334;EDDM;LRCL;E195;I-ADJK;W80QS4;DLA;LH1668;01.09.2019 08:45;01.09.2019 08:51;01.09.2019 10:25;01.09.2019 10:12
335;EDDM;LIPR;CRJ9;D-ACKG;66QUCZ;DLH;LH1924;01.09.2019 06:10;01.09.2019 06:23;01.09.2019 07:20;01.09.2019 07:14
336;EDDM;BKPR;A319;S5-AAX;R0UP4E;ADR;JP157;01.09.2019 19:20;01.09.2019 20:15;01.09.2019 21:10;01.09.2019 21:45
337;EDDM;LFML;E195;D-AEMC;KTEHEC;DLH;LH2266;01.09.2019 17:40;01.09.2019 17:51;01.09.2019 19:15;01.09.2019 19:08
338;EDDM;EDDL;A320;D-AIUQ;H937DL;DLH;LH2000;01.09.2019 12:30;01.09.2019 13:29;01.09.2019 13:40;01.09.2019 14:18
